Tournament,Tournament ID,Stage,Stage ID,Match Type,Match Type ID,Year
Champions Tour 2024: Masters Madrid,1921,Playoffs,3821,Lower Final,23901,2024
Champions Tour 2024: Masters Madrid,1921,Playoffs,3821,Lower Round 1,23900,2024
Champions Tour 2024: Masters Madrid,1921,Playoffs,3821,Upper Final,23898,2024
Champions Tour 2024: Masters Madrid,1921,Playoffs,3821,Upper Semifinals,23897,2024
Champions Tour 2024: Masters Madrid,1921,Swiss Stage,3663,Round 1,23896,2024
Champions Tour 2024: Masters Madrid,1921,Swiss Stage,3663,Round 2,23902,2024
Champions Tour 2024: Masters Madrid,1921,Swiss Stage,3663,Round 3,23903,2024
Champions Tour 2024: Masters Shanghai,1999,All Stages,,All Match Types,,2024
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Grand Final,25035,2024
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Lower Final,25039,2024
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Lower Round 1,25036,2024
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Lower Round 2,25037,2024
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Lower Round 3,25038,2024
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Upper Final,25034,2024
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Upper Quarterfinals,25032,2024
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Upper Semifinals,25033,2024
Champions Tour 2024: Masters Shanghai,1999,Swiss Stage,3842,Round 1,25018,2024
Champions Tour 2024: Masters Shanghai,1999,Swiss Stage,3842,Round 2,25030,2024
Champions Tour 2024: Masters Shanghai,1999,Swiss Stage,3842,Round 3,25031,2024
Champions Tour 2024: Pacific Kickoff,1924,All Stages,,All Match Types,,2024
Champions Tour 2024: Pacific Kickoff,1924,Group Stage,3638,Decider (A),23251,2024
Champions Tour 2024: Pacific Kickoff,1924,Group Stage,3638,Decider (B),23247,2024
Champions Tour 2024: Pacific Kickoff,1924,Group Stage,3638,Decider (C),23259,2024
Champions Tour 2024: Pacific Kickoff,1924,Group Stage,3638,Elimination (A),23250,2024
Champions Tour 2024: Pacific Kickoff,1924,Group Stage,3638,Elimination (B),23246,2024
Champions Tour 2024: Pacific Kickoff,1924,Group Stage,3638,Opening (A),23248,2024
Champions Tour 2024: Pacific Kickoff,1924,Group Stage,3638,Opening (B),23244,2024
Champions Tour 2024: Pacific Kickoff,1924,Group Stage,3638,Opening (C),23256,2024
Champions Tour 2024: Pacific Kickoff,1924,Group Stage,3638,Winner's (A),23249,2024
Champions Tour 2024: Pacific Kickoff,1924,Group Stage,3638,Winner's (B),23245,2024
Champions Tour 2024: Pacific Kickoff,1924,Group Stage,3638,Winner's (C),23257,2024
Champions Tour 2024: Pacific Kickoff,1924,Play-Ins,3722,Play-ins,23314,2024
Champions Tour 2024: Pacific Kickoff,1924,Playoffs,3723,Grand Final,23316,2024
Champions Tour 2024: Pacific Kickoff,1924,Playoffs,3723,Semifinals,23315,2024
Champions Tour 2024: Pacific Stage 1,2002,All Stages,,All Match Types,,2024
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Grand Final,24029,2024
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Knockout Round,24024,2024
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Lower Final,24028,2024
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Lower Round 1,24027,2024
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Upper Final,24026,2024
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Upper Semifinals,24025,2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 1,24020,2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 2,24021,2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 3,24022,2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 4,24023,2024
Champions Tour 2024: Pacific Stage 2,2005,All Stages,,All Match Types,,2024
Champions Tour 2024: Pacific Stage 2,2005,Playoffs,3839,Grand Final,25646,2024
Champions Tour 2024: Pacific Stage 2,2005,Playoffs,3839,Knockout Round,25643,2024
Champions Tour 2024: Pacific Stage 2,2005,Playoffs,3839,Lower Final,25648,2024
Champions Tour 2024: Pacific Stage 2,2005,Playoffs,3839,Lower Round 1,25647,2024
Champions Tour 2024: Pacific Stage 2,2005,Playoffs,3839,Upper Final,25645,2024
Champions Tour 2024: Pacific Stage 2,2005,Playoffs,3839,Upper Semifinals,25644,2024
Champions Tour 2024: Pacific Stage 2,2005,Regular Season,3838,Week 1,24030,2024
Champions Tour 2024: Pacific Stage 2,2005,Regular Season,3838,Week 2,24031,2024
Champions Tour 2024: Pacific Stage 2,2005,Regular Season,3838,Week 3,24032,2024
Champions Tour 2024: Pacific Stage 2,2005,Regular Season,3838,Week 4,24033,2024
Valorant Champions 2024,2097,All Stages,,All Match Types,,2024
Valorant Champions 2024,2097,Group Stage,4035,Decider (A),26222,2024
Valorant Champions 2024,2097,Group Stage,4035,Decider (B),26226,2024
Valorant Champions 2024,2097,Group Stage,4035,Decider (C),26230,2024
Valorant Champions 2024,2097,Group Stage,4035,Decider (D),26234,2024
Valorant Champions 2024,2097,Group Stage,4035,Elimination (A),26221,2024
Valorant Champions 2024,2097,Group Stage,4035,Elimination (B),26225,2024
Valorant Champions 2024,2097,Group Stage,4035,Elimination (C),26229,2024
Valorant Champions 2024,2097,Group Stage,4035,Elimination (D),26233,2024
Valorant Champions 2024,2097,Group Stage,4035,Opening (A),26219,2024
Valorant Champions 2024,2097,Group Stage,4035,Opening (B),26223,2024
Valorant Champions 2024,2097,Group Stage,4035,Opening (C),26227,2024
Valorant Champions 2024,2097,Group Stage,4035,Opening (D),26231,2024
Valorant Champions 2024,2097,Group Stage,4035,Winner's (A),26220,2024
Valorant Champions 2024,2097,Group Stage,4035,Winner's (B),26224,2024
Valorant Champions 2024,2097,Group Stage,4035,Winner's (C),26228,2024
Valorant Champions 2024,2097,Group Stage,4035,Winner's (D),26232,2024
Valorant Champions 2024,2097,Playoffs,4131,Grand Final,26238,2024
Valorant Champions 2024,2097,Playoffs,4131,Lower Final,26242,2024
Valorant Champions 2024,2097,Playoffs,4131,Lower Round 1,26239,2024
Valorant Champions 2024,2097,Playoffs,4131,Lower Round 2,26240,2024
Valorant Champions 2024,2097,Playoffs,4131,Lower Round 3,26241,2024
Valorant Champions 2024,2097,Playoffs,4131,Upper Final,26237,2024
Valorant Champions 2024,2097,Playoffs,4131,Upper Quarterfinals,26235,2024
Valorant Champions 2024,2097,Playoffs,4131,Upper Semifinals,26236,2024
VCT 2025: Americas Kickoff,2274,All Stages,,All Match Types,,2025
VCT 2025: Americas Kickoff,2274,Main Event,4405,Grand Final,28611,2025
VCT 2025: Americas Kickoff,2274,Main Event,4405,Lower Final,28616,2025
VCT 2025: Americas Kickoff,2274,Main Event,4405,Lower Round 1,28612,2025
VCT 2025: Americas Kickoff,2274,Main Event,4405,Lower Round 2,28613,2025
VCT 2025: Americas Kickoff,2274,Main Event,4405,Lower Round 3,28614,2025
VCT 2025: Americas Kickoff,2274,Main Event,4405,Lower Round 4,28615,2025
VCT 2025: Americas Kickoff,2274,Main Event,4405,Upper Final,28610,2025
VCT 2025: Americas Kickoff,2274,Main Event,4405,Upper Quarterfinals,28608,2025
VCT 2025: Americas Kickoff,2274,Main Event,4405,Upper Round 1,28607,2025
VCT 2025: Americas Kickoff,2274,Main Event,4405,Upper Semifinals,28609,2025
VCT 2025: Americas Stage 1,2347,All Stages,,All Match Types,,2025
VCT 2025: Americas Stage 1,2347,Group Stage,4541,Week 1,29969,2025
VCT 2025: Americas Stage 1,2347,Group Stage,4541,Week 2,29970,2025
VCT 2025: Americas Stage 1,2347,Group Stage,4541,Week 3,29971,2025
VCT 2025: Americas Stage 1,2347,Group Stage,4541,Week 4,29972,2025
VCT 2025: Americas Stage 1,2347,Group Stage,4541,Week 5,29973,2025
VCT 2025: Americas Stage 1,2347,Playoffs,4542,Grand Final,30814,2025
VCT 2025: Americas Stage 1,2347,Playoffs,4542,Lower Final,30818,2025
VCT 2025: Americas Stage 1,2347,Playoffs,4542,Lower Round 1,30815,2025
VCT 2025: Americas Stage 1,2347,Playoffs,4542,Lower Round 2,30816,2025
VCT 2025: Americas Stage 1,2347,Playoffs,4542,Lower Round 3,30817,2025
VCT 2025: Americas Stage 1,2347,Playoffs,4542,Upper Final,30813,2025
VCT 2025: Americas Stage 1,2347,Playoffs,4542,Upper Round 1,30811,2025
VCT 2025: Americas Stage 1,2347,Playoffs,4542,Upper Semifinals,30812,2025
VCT 2025: Americas Stage 2,2501,All Stages,,All Match Types,,2025
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 1,32389,2025
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 2,32390,2025
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 3,32391,2025
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 4,32392,2025
VCT 2025: Americas Stage 2,2501,Group Stage,4859,Week 5,32393,2025
VCT 2025: Americas Stage 2,2501,Playoffs,4861,Grand Final,33350,2025
VCT 2025: Americas Stage 2,2501,Playoffs,4861,Lower Final,33354,2025
VCT 2025: Americas Stage 2,2501,Playoffs,4861,Lower Round 1,33351,2025
VCT 2025: Americas Stage 2,2501,Playoffs,4861,Lower Round 2,33352,2025
VCT 2025: Americas Stage 2,2501,Playoffs,4861,Lower Round 3,33353,2025
VCT 2025: Americas Stage 2,2501,Playoffs,4861,Upper Final,33349,2025
VCT 2025: Americas Stage 2,2501,Playoffs,4861,Upper Round 1,33347,2025
VCT 2025: Americas Stage 2,2501,Playoffs,4861,Upper Semifinals,33348,2025
VCT 2025: Americas Stage 2,2501,Showmatch,5097,Override,,2025
VCT 2025: China Kickoff,2275,All Stages,,All Match Types,,2025
VCT 2025: China Kickoff,2275,Main Event,4406,Grand Final,28733,2025
VCT 2025: China Kickoff,2275,Main Event,4406,Lower Final,28738,2025
VCT 2025: China Kickoff,2275,Main Event,4406,Lower Round 1,28734,2025
VCT 2025: China Kickoff,2275,Main Event,4406,Lower Round 2,28735,2025
